,localizacao,title,url,valor
2079,Porto Alegre -  RS,Fonte carregador original Apple iphone ,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/celulares/fonte-carregador-original-apple-iphone-804014716,R$ 150
2080,Contagem -  MG,iPhone 6s 64gb,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-6s-64gb-804014698,R$ 1.300
2081,Itabaiana -  SE,iPhone XS Max ,https://se.olx.com.br/sergipe/celulares/iphone-xs-max-804014650,R$ 4.200
2082,Natal -  RN,iPhone 6s 64gb - Leia descrição ,https://rn.olx.com.br/rio-grande-do-norte/celulares/iphone-6s-64gb-leia-descricao-804014634,R$ 900
2083,Bauru -  SP,iPhone XS Gold 64gb,https://sp.olx.com.br/regiao-de-bauru-e-marilia/celulares/iphone-xs-gold-64gb-804014630,R$ 3.500
2084,Belford Roxo -  RJ,iPhone 7 plus 34 gb,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-7-plus-34-gb-804014509,R$ 1.700
2085,Campina Grande -  PB,Iphone 7 256gb,https://pb.olx.com.br/paraiba/celulares/iphone-7-256gb-804014452,R$ 1.800
2086,Rio de Janeiro -  RJ,iPhone 7 32gb Desbloqueado ,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-7-32gb-desbloqueado-804014438,R$ 1.350
2087,Uberlândia -  MG,Motorola moto G7 Power ,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/celulares/motorola-moto-g7-power-804014382,R$ 1.000
2088,Campo Grande -  MS,IPhone 7 128gb ,https://ms.olx.com.br/mato-grosso-do-sul/celulares/iphone-7-128gb-804014350,R$ 1.250
2089,Porto Alegre -  RS,Cabo usb original iphone 5 5c 5s 6 6s sE,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/celulares/cabo-usb-original-iphone-5-5c-5s-6-6s-se-804014257,R$ 100
2090,Brasília -  DF,[NOVO] Adaptador de Lighting (iPhone) para P2,https://df.olx.com.br/distrito-federal-e-regiao/celulares/novo-adaptador-de-lighting-iphone-para-p2-804014233,R$ 15
2091,Niterói -  RJ,"IPhone 8, 164 GB",https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-8-164-gb-803989409,R$ 2.000
2092,Santarém -  PA,IPhone 8 Gold 64gb,https://pa.olx.com.br/regiao-de-santarem/celulares/iphone-8-gold-64gb-804014139,R$ 2.300
2093,Umuarama -  PR,iPhones 6 6s 7 plus 8 de vitrine valores na descrição,https://pr.olx.com.br/regiao-de-maringa/celulares/iphones-6-6s-7-plus-8-de-vitrine-valores-na-descricao-804014135,R$ 1.299
2094,Manaus -  AM,Vendo iPhone 7 rose 256,https://am.olx.com.br/regiao-de-manaus/celulares/vendo-iphone-7-rose-256-804014671,R$ 1.200
2095,Goiânia -  GO,IPHONE 7+ Acessórios ,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-7-acessorios-804014030,R$ 2.000
2096,São Paulo -  SP,Iphone xr 128,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-xr-128-804014031,R$ 2.899
2097,Petrolina -  PE,IPhone 7 PLUS,https://pe.olx.com.br/regiao-de-petrolina-e-garanhuns/celulares/iphone-7-plus-804014025,R$ 1.600
2098,São Paulo -  SP,iPhone 6 64Gb ,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-6-64gb-804013999,R$ 350
2099,Goiânia -  GO,IPhone 8 Plus 64gb com NF,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-8-plus-64gb-com-nf-804013970,R$ 2.790
2100,Salvador -  BA,Iphone 8,https://ba.olx.com.br/grande-salvador/celulares/iphone-8-804013971,R$ 1.800
2101,Campo Grande -  MS,iPhone 6S 32gb,https://ms.olx.com.br/mato-grosso-do-sul/celulares/iphone-6s-32gb-804013844,R$ 839
2102,Novo Gama -  DF,Máquina de cartão,https://df.olx.com.br/distrito-federal-e-regiao/comercio-e-escritorio/outros-itens-para-comercio-e-escritorio/maquina-de-cartao-804013831,R$ 40
2103,Maceió -  AL,iPhone 6s 32Gb Funcionando Tudo Aceito Cartão Entrega Grátis,https://al.olx.com.br/alagoas/videogames/iphone-6s-32gb-funcionando-tudo-aceito-cartao-entrega-gratis-804013818,R$ 1.099
2104,Parnamirim -  RN,IPhone 6 64GB,https://rn.olx.com.br/rio-grande-do-norte/celulares/iphone-6-64gb-804013804,R$ 800
2105,São José Dos Campos -  SP,Super Barato Iphone Apple 6 Silver 128GB Original Anatel Impecável,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/celulares/super-barato-iphone-apple-6-silver-128gb-original-anatel-impecavel-804013796,R$ 1.200
2106,Goiânia -  GO,Smartwatch Sebono S18 Masculino Top Esportes Notificação Whatsapp,https://go.olx.com.br/grande-goiania-e-anapolis/audio-tv-video-e-fotografia/smartwatch-sebono-s18-masculino-top-esportes-notificacao-whatsapp-804013758,R$ 250
2107,Brasília -  DF,IPhone 7,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-7-804013716,R$ 1.350
2108,Belém -  PA,Caixa Iphone xs max,https://pa.olx.com.br/regiao-de-belem/celulares/caixa-iphone-xs-max-804013622,R$ 70
2109,Duque de Caxias -  RJ,Fone- IPhone ,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/fone-iphone-804013577,R$ 150
2110,Joinville -  SC,Iphone 6s,https://sc.olx.com.br/norte-de-santa-catarina/celulares/iphone-6s-804013569,R$ 650
2111,Joinville -  SC,IPhone X 64GB - Preto Usado com Garantia,https://sc.olx.com.br/norte-de-santa-catarina/celulares/iphone-x-64gb-preto-usado-com-garantia-804013570,R$ 3.300
2112,Guarulhos -  SP,Tv Led 32 sony acesso a internet ,https://sp.olx.com.br/sao-paulo-e-regiao/audio-tv-video-e-fotografia/tv-led-32-sony-acesso-a-internet-804013544,R$ 480
2113,São Paulo -  SP,Iphone 7 Plus 32g Usado Bateria e Tela Novinhas Desbloqueado,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-7-plus-32g-usado-bateria-e-tela-novinhas-desbloqueado-802720938,R$ 2.250
2114,Presidente Prudente -  SP,Capinha iphone x,https://sp.olx.com.br/regiao-de-presidente-prudente/celulares/capinha-iphone-x-804013465,R$ 170
2115,Contagem -  MG,Troco iphone 5s,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/troco-iphone-5s-804013392,R$ 300
2116,São Paulo -  SP,Iphone7 32g usado em perfeito estado com capinha Under Armour,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone7-32g-usado-em-perfeito-estado-com-capinha-under-armour-802722001,R$ 1.450
2117,Porto Alegre -  RS,IPHONE 6S 32gb com problema no touch,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/celulares/iphone-6s-32gb-com-problema-no-touch-804013332,R$ 249
2118,Salvador -  BA,Xiaomi Redmi Note 9,https://ba.olx.com.br/grande-salvador/celulares/xiaomi-redmi-note-9-804013313,R$ 1.400
2119,São Paulo -  SP,Iphone 6s 32GB,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-6s-32gb-804013241,R$ 730
2120,Porto Alegre -  RS,Bateria original iphone x r ,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/celulares/bateria-original-iphone-x-r-804013180,R$ 500
2121,São Paulo -  SP,Iphone 6s 32 gb ,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-6s-32-gb-804013092,R$ 650
2122,Salvador -  BA,IPhone 8 Plus,https://ba.olx.com.br/grande-salvador/celulares/iphone-8-plus-804013083,R$ 2.399
2123,Canoas -  RS,iPhone 7 ,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/celulares/iphone-7-804013053,R$ 1.250
2124,João Pessoa -  PB,Teclado Apple ,https://pb.olx.com.br/paraiba/celulares/teclado-apple-804013042,R$ 690
2125,Bragança Paulista -  SP,IPhone 7 Plus 128gb,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-7-plus-128gb-804012930,R$ 1.500
2126,Gaspar -  SC,IPhone impecável 64gb bateria 100% com garantia,https://sc.olx.com.br/norte-de-santa-catarina/celulares/iphone-impecavel-64gb-bateria-100-com-garantia-804012877,R$ 900
2127,Aparecida de Goiânia -  GO,IPhone 7 Plus 128GB,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-7-plus-128gb-804012867,R$ 2.100
2128,Brasília -  DF,IPhone 7 muito novo,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-7-muito-novo-804012863,R$ 1.299
2129,Barueri -  SP,Xbox One X ,https://sp.olx.com.br/sao-paulo-e-regiao/videogames/xbox-one-x-804012709,R$ 2.499
2130,Goiânia -  GO,Smartwatch P9 com Pulseira Preta Metálica Notificação Whatsapp Foto na Tela Modo Esportes,https://go.olx.com.br/grande-goiania-e-anapolis/audio-tv-video-e-fotografia/smartwatch-p9-com-pulseira-preta-metalica-notificacao-whatsapp-foto-na-tela-modo-esportes-804012606,R$ 220
2131,Recife -  PE,Película de vidro E5 E5 play iPhone 6plus Motorola one,https://pe.olx.com.br/grande-recife/celulares/pelicula-de-vidro-e5-e5-play-iphone-6plus-motorola-one-804012600,R$ 10
2132,Salvador -  BA,IPhone X 64GB,https://ba.olx.com.br/grande-salvador/celulares/iphone-x-64gb-804012574,R$ 2.800
2133,Goiânia -  GO,Smartwatch SG3 Active Tela Amoled Notificação Whatsapp Esportes Completo,https://go.olx.com.br/grande-goiania-e-anapolis/audio-tv-video-e-fotografia/smartwatch-sg3-active-tela-amoled-notificacao-whatsapp-esportes-completo-804012527,R$ 399
2134,Campinas -  SP,Samsung S8 + $$$,https://sp.olx.com.br/grande-campinas/celulares/samsung-s8-804012482,R$ 850
2135,Teresina -  PI,IPhone 11 64gb Garantia apple,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/celulares/iphone-11-64gb-garantia-apple-741399936,R$ 4.499
2136,Embu das Artes -  SP,IPhone X,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-x-804012436,R$ 2.500
2137,Fortaleza -  CE,IPhone 7 Gold 256 GB funcionando tudo perfeitamente,https://ce.olx.com.br/fortaleza-e-regiao/celulares/iphone-7-gold-256-gb-funcionando-tudo-perfeitamente-804012428,R$ 1.550
2138,São Paulo -  SP,Vendo - iPhone 5s 16Gb,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/vendo-iphone-5s-16gb-804012420,R$ 450
2139,São Paulo -  SP,Iphone 7 plus 256gb,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-7-plus-256gb-804012365,R$ 2.500
2140,Montes Claros -  MG,iPhone 6S plus ,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/celulares/iphone-6s-plus-804012239,R$ 1.250
2141,Magé -  RJ,IPhone 8 Plus Rose ,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-8-plus-rose-804012223,R$ 2.000
2142,Manaus -  AM,iPhone 11 pro max 64gb,https://am.olx.com.br/regiao-de-manaus/celulares/iphone-11-pro-max-64gb-804012225,R$ 6.000
2143,Vitória da Conquista -  BA,Cabo adaptador de conector relâmpago extensor de fone de ouvido de áudio para iPhone,https://ba.olx.com.br/regiao-de-vitoria-da-conquista-e-barreiras/celulares/cabo-adaptador-de-conector-relampago-extensor-de-fone-de-ouvido-de-audio-para-iphone-804012231,R$ 25
2144,Recife -  PE,IPhone 11,https://pe.olx.com.br/grande-recife/celulares/iphone-11-804012197,R$ 4.200
2145,Joinville -  SC,iPhone 7 ,https://sc.olx.com.br/norte-de-santa-catarina/celulares/iphone-7-804012175,R$ 1.100
2146,São Paulo -  SP,Displey completo ORIGINAL,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/displey-completo-original-804012099,R$ 260
2147,Uberlândia -  MG,Iphone XS max 256 gb,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/celulares/iphone-xs-max-256-gb-803067285,R$ 5.300
2148,Uberlândia -  MG,Iphone 11 Pro Max 512 GB,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/celulares/iphone-11-pro-max-512-gb-803081942,R$ 7.399
2149,Uberlândia -  MG,Iphone 11 pro 256gb,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/celulares/iphone-11-pro-256gb-803046942,R$ 6.700
2150,Anápolis -  GO,IPhone X 64 GB,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-x-64-gb-804011979,R$ 2.900
2151,Salvador -  BA,Iphone 7 Plus,https://ba.olx.com.br/grande-salvador/celulares/iphone-7-plus-804011962,R$ 1.800
2152,Curitiba -  PR,iPhone 4s 16GB ,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/celulares/iphone-4s-16gb-797250924,R$ 400
2153,Contagem -  MG,iPhone 5s 16G Tudo OK,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-5s-16g-tudo-ok-804011929,R$ 400
2154,Goiânia -  GO,Smartwatch Iwo lançamento 2021 FK78 Rosê Modelo Exclusivo Foto na Tela Faz ligação,https://go.olx.com.br/grande-goiania-e-anapolis/audio-tv-video-e-fotografia/smartwatch-iwo-lancamento-2021-fk78-rose-modelo-exclusivo-foto-na-tela-faz-ligacao-804011900,R$ 520
2155,Campo Grande -  MS,"Iphone 7 Plus, 128Gb, Gold, Usado - R$: 1.899,00 -",https://ms.olx.com.br/mato-grosso-do-sul/celulares/iphone-7-plus-128gb-gold-usado-r-1-899-00-804011862,R$ 1.899
2156,Campinas -  SP,Relógio Inteligente Smartband P70 Pro Bluetooth + Pulseira,https://sp.olx.com.br/grande-campinas/celulares/relogio-inteligente-smartband-p70-pro-bluetooth-pulseira-621893862,R$ 179
2157,Joinville -  SC,IPhone SE 64gb - Apple,https://sc.olx.com.br/norte-de-santa-catarina/celulares/iphone-se-64gb-apple-804011810,R$ 700
2158,Rio de Janeiro -  RJ,Iphone 6 plus 64 GB,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-6-plus-64-gb-804011754,R$ 1.000
2159,Duque de Caxias -  RJ,Fone- iPhone ,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/fone-iphone-804011748,R$ 150
2160,Limeira -  SP,Vendo ou troco iPhone,https://sp.olx.com.br/grande-campinas/celulares/vendo-ou-troco-iphone-804011732,R$ 750
2161,Manaus -  AM,Fusca garotao alarme portas suicidas ,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/fusca-garotao-alarme-portas-suicidas-804012388,R$ 7.999
2162,Goiânia -  GO,IPhone 8 Plus,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-8-plus-804011686,R$ 2.550
2163,Franca -  SP,IPhone 7 Plus de 32 GB,https://sp.olx.com.br/regiao-de-ribeirao-preto/celulares/iphone-7-plus-de-32-gb-804011679,R$ 1.100
2164,Mogi das Cruzes -  SP,IPhone 8,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-8-804011671,R$ 2.000
2165,Manaus -  AM,Vendo iPhone 7 rose 256 gb,https://am.olx.com.br/regiao-de-manaus/celulares/vendo-iphone-7-rose-256-gb-804012308,R$ 1.200
2166,Belo Horizonte -  MG,iPhone X Space Gray ,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-x-space-gray-804011631,R$ 3.200
2167,Gravatá -  PE,IPhone 8Plus 64Gb Prata/Branco,https://pe.olx.com.br/grande-recife/celulares/iphone-8plus-64gb-prata-branco-804011588,R$ 3.000
2168,São Paulo -  SP,Vendo iPhone S 6 ótimo estado Só venda ,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/vendo-iphone-s-6-otimo-estado-so-venda-804011552,R$ 1.100
2169,Fortaleza -  CE,IPhone 6 64gb,https://ce.olx.com.br/fortaleza-e-regiao/celulares/iphone-6-64gb-804011531,R$ 550
2170,Criciúma -  SC,IPhone 7 32GB ,https://sc.olx.com.br/florianopolis-e-regiao/celulares/iphone-7-32gb-804011523,R$ 1.100
2171,Goiânia -  GO,Tambor Harley Davidson,https://go.olx.com.br/grande-goiania-e-anapolis/objetos-de-decoracao/tambor-harley-davidson-804011432,R$ 300
2172,Salvador -  BA,Troque a câmera tela bateria do seu iPhone agora!,https://ba.olx.com.br/grande-salvador/celulares/troque-a-camera-tela-bateria-do-seu-iphone-agora-804011379,R$ 1
2173,Sete Lagoas -  MG,IPhone 7 128g,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-7-128g-804011371,R$ 1.500
2174,Rio de Janeiro -  RJ,iPhone 6 64gb,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-6-64gb-804011360,R$ 1.000
2175,Maceió -  AL,Smartwatch B57 Novo Original Entrega Grátis Aceito Cartão,https://al.olx.com.br/alagoas/videogames/smartwatch-b57-novo-original-entrega-gratis-aceito-cartao-804011324,R$ 170
2176,Patos de Minas -  MG,Iphone 7 rose 32gb,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/celulares/iphone-7-rose-32gb-804011198,R$ 1.500
2177,Nova Iguaçu -  RJ,"iPhone 5s 16gb com caixa, cabo e capa. Parcelo no cartão fica 380, no dinheiro fica 350",https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-5s-16gb-com-caixa-cabo-e-capa-parcelo-no-cartao-fica-380-no-dinheiro-fica-350-804011194,R$ 350
2178,Curitiba -  PR,IPhone 6s - Rose 64gb semi-novo NÃO TROCO,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/celulares/iphone-6s-rose-64gb-semi-novo-nao-troco-804011177,R$ 900
2179,Penha -  SC,iPhone 11 pro Max 256 GB,https://sc.olx.com.br/norte-de-santa-catarina/celulares/iphone-11-pro-max-256-gb-804011106,R$ 7.200
2180,Olinda -  PE,IPhone X 64gb branco 3meses de uso - Novíssimo!!!,https://pe.olx.com.br/grande-recife/celulares/iphone-x-64gb-branco-3meses-de-uso-novissimo-798038623,R$ 2.850
2181,Goiânia -  GO,Smartwatch Sebono S30 Foto na Tela Notificação Esporte Frequência Cardíaca Duas Pulseiras,https://go.olx.com.br/grande-goiania-e-anapolis/audio-tv-video-e-fotografia/smartwatch-sebono-s30-foto-na-tela-notificacao-esporte-frequencia-cardiaca-duas-pulseiras-804011063,R$ 280
2182,Goiânia -  GO,Moto G6,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/moto-g6-804011001,R$ 600
2183,Aracaju -  SE,"VENDO/TROCO: iPhone XR 64GB, Anatel, lacrado !!!",https://se.olx.com.br/sergipe/celulares/vendo-troco-iphone-xr-64gb-anatel-lacrado-804010980,R$ 3.400
2184,Brasília -  DF,(Novo) Suporte para TV Articulado,https://df.olx.com.br/distrito-federal-e-regiao/utilidades-domesticas/novo-suporte-para-tv-articulado-804010959,R$ 80
2185,Fortaleza -  CE,IPhone X,https://ce.olx.com.br/fortaleza-e-regiao/celulares/iphone-x-804010941,R$ 3.300
2186,João Pessoa -  PB,IPhone 11,https://pb.olx.com.br/paraiba/celulares/iphone-11-804010878,R$ 3.980
2187,Rio de Janeiro -  RJ,IPhone 6 Plus 64gb *detalhes LEIA acc ofertas,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-6-plus-64gb-detalhes-leia-acc-ofertas-804010880,R$ 599
2188,Fortaleza -  CE,C3 Tendance 1.5 2014,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c3-tendance-1-5-2014-752656839,R$ 28.900
2189,Ponta Grossa -  PR,BAIXOU! IPhone XR 64gb (Novos Lacrados) Anatel,https://pr.olx.com.br/regiao-de-ponta-grossa-e-guarapuava/celulares/baixou-iphone-xr-64gb-novos-lacrados-anatel-804010677,R$ 3.399
2190,Rio de Janeiro -  RJ,IPhone 11 Pro Max 64gb,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-11-pro-max-64gb-804010671,R$ 6.600
2191,João Pessoa -  PB,IPhone 6s rosé,https://pb.olx.com.br/paraiba/celulares/iphone-6s-rose-804010634,R$ 900
2192,Brasília -  DF,Bicicleta Groove aro 29,https://df.olx.com.br/distrito-federal-e-regiao/ciclismo/bicicleta-groove-aro-29-804010619,R$ 3.300
2193,Salvador -  BA,Samsung s10e ,https://ba.olx.com.br/grande-salvador/celulares/samsung-s10e-804010615,R$ 2.100
2194,Saquarema -  RJ,Carregador iphone ,https://rj.olx.com.br/norte-do-estado-do-rio/celulares/carregador-iphone-804010597,R$ 20
2195,Fortaleza -  CE,Vendo iPhone 6s Plus 16G leia o anúncio,https://ce.olx.com.br/fortaleza-e-regiao/celulares/vendo-iphone-6s-plus-16g-leia-o-anuncio-804010561,R$ 800
2196,São Paulo -  SP,Iphone 7 128gb preto fosco,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-7-128gb-preto-fosco-804010522,R$ 2.000
2197,Salvador -  BA,Iphone 6splus,https://ba.olx.com.br/grande-salvador/celulares/iphone-6splus-804011210,R$ 1.000
2198,Penha -  SC,"iPhone 11 64 Gb, ",https://sc.olx.com.br/norte-de-santa-catarina/celulares/iphone-11-64-gb-804010496,R$ 4.000
2199,Aracaju -  SE,"VENDO/TROCO: iPhone XS Max 64GB, garantia Apple até 05/05/2020 !!!",https://se.olx.com.br/sergipe/celulares/vendo-troco-iphone-xs-max-64gb-garantia-apple-ate-05-05-2020-804010460,R$ 4.000
2200,Guarulhos -  SP,IPhone 6 64gb,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-6-64gb-804010458,R$ 850
2201,Goiânia -  GO,Iphone 8 plus 64gb Branco,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-8-plus-64gb-branco-804010437,R$ 2.600
2202,Cambé -  PR,- VENDO IPHONE 6s 32gb,https://pr.olx.com.br/regiao-de-londrina/celulares/vendo-iphone-6s-32gb-804010350,R$ 800
2203,Londrina -  PR,Iphone 7,https://pr.olx.com.br/regiao-de-londrina/celulares/iphone-7-804010206,R$ 1.199
2204,Brasília -  DF,Tela original iPhone XR,https://df.olx.com.br/distrito-federal-e-regiao/celulares/tela-original-iphone-xr-804010201,R$ 250
2205,Fortaleza -  CE,IPhone 8 Plus,https://ce.olx.com.br/fortaleza-e-regiao/celulares/iphone-8-plus-804010063,R$ 2.950
2206,Goiânia -  GO,Smartwatch P9 Rosê Pulseira Metálica Notificação Whatsapp Foto na Tela Modo Esportes,https://go.olx.com.br/grande-goiania-e-anapolis/audio-tv-video-e-fotografia/smartwatch-p9-rose-pulseira-metalica-notificacao-whatsapp-foto-na-tela-modo-esportes-804009953,R$ 220
2207,Fortaleza -  CE,Iphone XR,https://ce.olx.com.br/fortaleza-e-regiao/celulares/iphone-xr-802710217,R$ 3.000
2208,Campinas -  SP,ADAPTADOR LIGHTNING P2 + CARGA IPHONE 7/8 X KAIDI KD 175<br><br>,https://sp.olx.com.br/grande-campinas/celulares/adaptador-lightning-p2-carga-iphone-7-8-x-kaidi-kd-175-br-br-748544056,R$ 60
2209,Salvador -  BA,IPhone 7,https://ba.olx.com.br/grande-salvador/celulares/iphone-7-804009858,R$ 1.050
2210,Recife -  PE,O Incrível Moto Razr Tela Dobrável! Lacrado!!!,https://pe.olx.com.br/grande-recife/celulares/o-incrivel-moto-razr-tela-dobravel-lacrado-804009837,R$ 5.000
2211,Uberlândia -  MG,IPHONE 6s 128 GB,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/celulares/iphone-6s-128-gb-804009833,R$ 1.300
2212,Campinas -  SP,Smartwatch,https://sp.olx.com.br/grande-campinas/celulares/smartwatch-684017412,R$ 140
2213,São Luís -  MA,IPhone 8 Plus 64gb branco top,https://ma.olx.com.br/regiao-de-sao-luis/celulares/iphone-8-plus-64gb-branco-top-804009779,R$ 2.950
2214,Aracaju -  SE,"VENDO/TROCO: iPhone 8 Plus 128GB, lacrado, Anatel !!",https://se.olx.com.br/sergipe/celulares/vendo-troco-iphone-8-plus-128gb-lacrado-anatel-804009712,R$ 3.550
2215,Porto Alegre -  RS,IPhone 6 16gb,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/celulares/iphone-6-16gb-804009682,R$ 650
